wnver::2.0
1740n 282384.556513219619 ROOT
2056n 6179.93961981001455
2342n 0
2452n 1
2560n 1.66666666666666667
2645n 28879.2517451785668
3009n 86967.1253552003554
3226n 86869.3277361527363
4358n 0
4483n 0
4609n 75.642857142857143
4740n 0
4824n 22.1547619047619048
5598n 82255.8466580804818
6026n 79970.4484979073216
12748n 4019.6758068728657
14510n 2421.73200280112045
16236n 149674.49566284323
17087n 2971.18399109060874
17572n 21810.4849840862612
18827n 2379.5018058738647
19244n 28793.9176792445009
20136n 124.836904761904762
20333n 38269.4187381370632 ROOT
20486n 84208.6250024424586 ROOT
20729n 30064.1665417223668
21213n 2027.89821428571429
21668n 6177.35398212898212
22625n 22274.6803393153826
23103n 1919.62801159064771
23548n 3916.13409090909091
23929n 6.95833333333333333
24197n 0
24304n 1
24568n 16602.9405279361162 ROOT
25950n 11335.5269666326461 ROOT
26194n 35267.4609518721081 ROOT
26769n 16116.58429296985 ROOT
27371n 3946.32140735704043 ROOT
27563n 22559.9683598045253
27929n 32912.744739747015
28549n 28390.5668113157971
28764n 28388.32395417294
29305n 24764.5830156017369
29881n 3974.96470544612025 ROOT
30147n 55.3461538461538462
30242n 187.9
30427n 0
30589n 3185.31221050191639
31097n 1
31291n 0
31461n 0
31742n 0
31905n 2755.18996281496282
32426n 0.5
32510n 0
32620n 6.375
32816n 9932.15275288437053
33487n 0
33574n 74.4702380952380951
33885n 0
34175n 0
34333n 7.65952380952380952
34505n 0
34591n 0.5
34839n 0.5
35034n 0
35210n 0
35372n 7.15952380952380952
35618n 0
35725n 0
35984n 5.15952380952380952
36142n 1.30952380952380952
36350n 11
36630n 20.3529411764705882
36776n 0
36902n 0.333333333333333333
37061n 134.161996336996337
37473n 125.147619047619047
37703n 0.571428571428571429
37919n 856.166666666666668
38274n 0
38353n 309.093939393939394
38749n 44.3333333333333333
39042n 69.9142857142857143
39290n 200.433874458874459
39595n 3.77777777777777778
39813n 0.5
40040n 1
40235n 0
40371n 419.177258852258852
40767n 0
41028n 93.0603174603174603
41298n 34.7143939393939394
41454n 5.22727272727272727
41632n 300.243131868131868
42128n 0
42216n 3.8
42466n 0
42660n 0
42855n 3.375
43051n 0
43161n 35.6666666666666667
43335n 43.25
43484n 56.0692307692307692
43766n 0
43938n 39.75
44113n 14.6333333333333333
44454n 0.666666666666666667
44639n 0.8
44745n 0
44898n 0
45018n 1.5
45146n 0
45304n 22.3012820512820513
45593n 3.75
45801n 0
45977n 16.3846153846153846
46167n 0
46282n 16.3846153846153846
46475n 0
46615n 0
46802n 0
46987n 0
47142n 0.25
47236n 0
47414n 0.25
47580n 0.25
47871n 0
48100n 0
48177n 427.833333333333334
48485n 0
48605n 0
48689n 0.5
48886n 0.5
48992n 10.6666666666666667
49341n 0
49496n 6.16666666666666667
49632n 0
49848n 0
50037n 0
50125n 0
50443n 0
50603n 0
50742n 0
50879n 0
51103n 0
51343n 0
51480n 0
51704n 4.5
51954n 0
52098n 0
52278n 0
52449n 0.75
52540n 0
52796n 0
53041n 0
53131n 0.5
53313n 328.333333333333334
53402n 0
53537n 32.7143939393939394
53901n 8.9893939393939394
54150n 1.86666666666666667
54326n 5.53939393939393939
54502n 0
54669n 0.333333333333333333
54763n 14.6
54975n 0
55188n 0
55322n 0
55520n 0
55673n 1
55830n 0
55949n 18.25
56112n 0
56257n 41.0833333333333333
56451n 1
56576n 0.333333333333333333
56792n 39.75
56972n 0
57092n 0
57312n 0
57447n 240.253620235973177
57655n 3.375
57951n 0
58200n 0
58293n 230.503620235973177
58659n 4
58792n 0
58991n 0.791666666666666667
59106n 41.0392857142857143
59391n 14.6458333333333333
59681n 0
59799n 10.6666666666666667
59919n 0
60001n 0
60139n 13.7352941176470588
60419n 6.375
60639n 0
60780n 1308.75468697968698
60961n 14.3333333333333333
61200n 1124.39267399267399
61465n 3
61674n 0
61775n 6.90000000000000001
61918n 1
62029n 41.8974358974358975
62171n 25.4807692307692308
62446n 3
62626n 0.5
62789n 3.33333333333333333
63073n 0
63175n 0
63321n 14.3333333333333333
63480n 0
63593n 2
63864n 0
64024n 1
64105n 0
64235n 1
64338n 0
64497n 0
64635n 1
64783n 1.5
64882n 0
65061n 0
65191n 0
65349n 164.387012987012987
65894n 0
66048n 0
66212n 6.42857142857142857
66405n 24.6357142857142857
66617n 6.8
66835n 0.666666666666666667
66952n 1
67176n 0
67321n 1
67608n 0
67796n 0
67911n 1.86666666666666667
68175n 0
68407n 1
68507n 17.5833333333333333
68673n 22.4965367965367965
69119n 0
69270n 5
69417n 0
69589n 2.27272727272727273
69711n 3
69871n 0
69995n 1.86666666666666667
70122n 0
70192n 0
70362n 6.35714285714285714
70683n 29.4807692307692308
70950n 0
71120n 40.5465201465201465
71557n 0
71682n 4.66666666666666667
71900n 0
72076n 0
72183n 0
72450n 0
72647n 14.5
72841n 3
73027n 1
73232n 0
73381n 0
73537n 0
73725n 0
73871n 0
74103n 0
74248n 0
74372n 45.6153846153846157
74597n 398
74803n 0
75024n 0
75201n 4
75465n 0
75710n 0
75852n 0
75976n 0
76118n 1.14285714285714286
76329n 3.4
76445n 0.142857142857142857
76835n 0.392857142857142857
77023n 0.25
77160n 3.25
77304n 0
77550n 16.1666666666666667
77713n 3.33333333333333333
77984n 0
78237n 0
78383n 0
78561n 11.75
78774n 1.5
79020n 1
79171n 4
79483n 0
79640n 0
79890n 0
79997n 6
80152n 2.2
80454n 0
80599n 0.75
80804n 16.125
81044n 2
81230n 0.666666666666666667
81522n 0
81735n 0
81849n 53.2488095238095238
82093n 31.8321428571428572
82395n 19.1666666666666667
82601n 0
82718n 17.8608058608058608
83024n 0
83258n 0
83443n 0
83620n 6.33333333333333333
83742n 2.16666666666666667
83959n 0
84128n 19.6666666666666667
84362n 2
84583n 1
84753n 0
84852n 1
85019n 0
85128n 0
85242n 0
85326n 0
85561n 0
85715n 0
85994n 0
86178n 0
86344n 0
86465n 0
86692n 0
86821n 70.726984126984127
87212n 0
87339n 20.3222222222222222
87564n 1.6
87824n 0.6
88112n 0.222222222222222222
88278n 0
88445n 14
88653n 12
88826n 18.1666666666666667
89197n 0
89295n 2
89535n 0
89667n 0
89837n 1.5
90044n 0
90175n 19
90293n 0
90446n 0
90568n 1
90672n 0
90828n 11.4071428571428571
91229n 0
91357n 0.25
91561n 31.3250000000000002
91740n 0
91856n 0
91978n 0
92150n 1
92299n 0
92510n 3
92662n 26.35
92896n 0.25
92967n 142.533333333333333
93151n 0
93257n 2.05
93603n 0
93717n 0.8
93905n 10.1666666666666667
94124n 1
94284n 0
94422n 0.666666666666666667
94523n 1.5
94753n 0
94876n 0
95088n 0
95171n 0
95493n 0
95641n 0
95854n 2.88235294117647059
96005n 0
96133n 2.88235294117647059
96304n 2.88235294117647059
96451n 0
96548n 15.2166666666666667
96802n 0
96952n 0
97112n 0.8
97235n 100.757394239747181
97670n 0.333333333333333333
97858n 2
97965n 2.70238095238095238
98173n 19.1111111111111111
98318n 1
98514n 10.0558069381598793
98798n 3.2
98966n 42.3547619047619047
99398n 0
99560n 2
99688n 0
99809n 0
99951n 0.25
100054n 1.58333333333333333
100205n 0
100338n 0
100529n 0
100714n 0
100814n 6.41666666666666667
101060n 0
101178n 0
101331n 0
101478n 0
101594n 0
101740n 0
101927n 30.3333333333333333
102112n 0
102233n 0
102398n 1.83333333333333333
102756n 0
102863n 0
103054n 0
103143n 0
103273n 0
103531n 0
103667n 1.83333333333333333
103812n 0
103937n 0
104116n 0
104239n 0
104349n 0
104462n 0
104589n 31.4456349206349206
104951n 0.25
105105n 0.25
105274n 0.666666666666666667
105390n 23.728968253968254
105827n 1.11111111111111111
106021n 2
106249n 0
106390n 0
106593n 0
106726n 100.591269841269841
107166n 1.66666666666666667
107331n 26.8888888888888889
107587n 1
107795n 2.25
107962n 4.42857142857142857
108098n 0
108303n 60.5
108417n 0
108671n 14.5357142857142857
108982n 21.9333333333333333
109284n 0
109419n 0
109562n 0
109873n 8.5
110106n 0.5
110255n 22.3333333333333333
110564n 31.4285714285714286
110741n 0
110848n 9.5
111029n 2.66666666666666667
111375n 0.333333333333333333
111506n 0
111593n 0
111698n 0
111864n 3.5
112008n 98.7
112333n 0
112450n 2.66666666666666667
112642n 87.95
112949n 4.58333333333333333
113081n 0
113238n 1
113377n 0.153846153846153846
113600n 18.8333333333333333
113800n 6.83333333333333333
114079n 5.5
114338n 5
114540n 5
114772n 1.33333333333333333
114964n 2.16666666666666667
115095n 28.1482259570494865
115388n 17.5
115577n 0
115668n 5.26587301587301587
115864n 1.57142857142857143
116044n 0
116175n 0.5
116400n 0
116543n 0.5
116648n 0
116734n 0
116928n 0
117009n 0
117158n 0
117272n 28
117499n 26
117688n 0
117809n 3.375
118002n 81.2809523809523811
118473n 0.5
