wnver::2.0
1740n 346067.355727046402 ROOT
2056n 10624.5647323801929
2342n 1
2452n 1
2560n 1.66666666666666667
2645n 52412.8656792607177
3009n 83927.9724410801617
3226n 83645.9129172706379
4358n 1
4483n 1
4609n 73.8571428571428569
4740n 1
4824n 206.202380952380952
5598n 72741.5083069299981
6026n 68553.6875277092189
12748n 7147.85249623742271
14510n 6866.14521475256769
16236n 196770.294013403963
17087n 5335.62559478919773
17572n 27344.6844523252805
18827n 4215.88182454800102
19244n 52075.9590858541243
20136n 345.517857142857143
20333n 40318.2710110873403 ROOT
20486n 114004.535797977141 ROOT
20729n 35849.8622545660838
21213n 950.371158008658009
21668n 3517.03759851259851
22625n 38298.2961328738786
23103n 4728.66277784526423
23548n 3082.9969696969697
23929n 67.4583333333333333
24197n 1
24304n 7.25
24568n 18718.3254482445659 ROOT
25950n 16120.2876942530087 ROOT
26194n 49812.9741114362311 ROOT
26769n 33219.1671149790005 ROOT
27371n 6398.59956989027129 ROOT
27563n 26948.5148447326252
27929n 41879.6371049284215
28549n 35638.4731919773375
28764n 35579.1089062630518
29305n 41711.6678363868466
29881n 7825.7103431727164 ROOT
30147n 54.3910256410256411
30242n 70.25
30427n 1
30589n 4540.45938881380058
31097n 5.5
31291n 6.5
31461n 2
31742n 1
31905n 3640.53195905401788
32426n 7
32510n 1
32620n 9.40277777777777778
32816n 14451.9187730570084
33487n 1
33574n 148.726190476190477
33885n 1.5
34175n 1.5
34333n 84.4198412698412698
34505n 7
34591n 24.8888888888888889
34839n 7
35034n 1
35210n 6
35372n 41.5309523809523809
35618n 1
35725n 1
35984n 35.8642857142857143
36142n 17.7142857142857143
36350n 51
36630n 18.8627450980392157
36776n 1
36902n 1
37061n 503.145177045177045
37473n 292.359523809523809
37703n 8.57142857142857143
37919n 406.933333333333333
38274n 1
38353n 411.077272727272727
38749n 68.9166666666666667
39042n 167.435714285714286
39290n 449.104220779220778
39595n 25.1904761904761905
39813n 28.8333333333333333
40040n 2
40235n 1
40371n 688.658651805710629
40767n 4.1
41028n 93.6825396825396826
41298n 77.1941919191919192
41454n 34.8939393939393939
41632n 276.518822843822844
42128n 2
42216n 33.6
42466n 1
42660n 1
42855n 29.375
43051n 2
43161n 134.166666666666667
43335n 83.3333333333333333
43484n 178.153846153846154
43766n 4.33333333333333333
43938n 45.1666666666666667
44113n 80.6666666666666666
44454n 1.33333333333333333
44639n 2
44745n 1.33333333333333333
44898n 1
45018n 7.5
45146n 10
45304n 35.3269230769230769
45593n 1.75
45801n 2
45977n 19.0769230769230769
46167n 2
46282n 19.5769230769230769
46475n 1
46615n 5.5
46802n 1
46987n 1
47142n 1.25
47236n 1
47414n 10.75
47580n 19.25
47871n 2
48100n 2
48177n 87.6666666666666667
48485n 1
48605n 1
48689n 11.1666666666666667
48886n 2.5
48992n 43.2666666666666667
49341n 1.5
49496n 12.1666666666666667
49632n 6.16666666666666667
49848n 1
50037n 1
50125n 9.33333333333333333
50443n 1
50603n 1
50742n 1
50879n 2
51103n 7
51343n 1
51480n 1
51704n 5
51954n 1
52098n 1.5
52278n 5.1
52449n 5
52540n 1
52796n 2
53041n 1
53131n 3.5
53313n 3.66666666666666667
53402n 1
53537n 73.1941919191919192
53901n 47.0803030303030303
54150n 4.6
54326n 36.3136363636363636
54502n 1.75
54669n 4.66666666666666667
54763n 5.26666666666666667
54975n 1.5
55188n 3
55322n 1
55520n 1
55673n 1.5
55830n 1
55949n 14
56112n 1
56257n 72.1666666666666667
56451n 3
56576n 5.66666666666666667
56792n 55.5
56972n 1
57092n 8
57312n 1
57447n 350.015338256514727
57655n 32.375
57951n 1
58200n 2
58293n 300.737560478736949
58659n 33.5
58792n 1
58991n 1.34722222222222222
59106n 44.4424603174603174
59391n 13.7083333333333333
59681n 1
59799n 4.66666666666666667
59919n 4.5
60001n 1
60139n 16.5105042016806723
60419n 10.4027777777777778
60639n 1
60780n 1674.84416139416139
60961n 36.3095238095238095
61200n 1456.96028693528694
61465n 9.5
61674n 1
61775n 9.05000000000000001
61918n 1.5
62029n 35.2745726495726496
62171n 19.0384615384615385
62446n 7
62626n 3.83333333333333333
62789n 6.33333333333333333
63073n 1
63175n 9.5
63321n 11.6666666666666667
63480n 1
63593n 8
63864n 1
64024n 1
64105n 1
64235n 1
64338n 1
64497n 1
64635n 1
64783n 4.75
64882n 1
65061n 9.33333333333333333
65191n 1
65349n 183.158874458874459
65894n 1
66048n 1
66212n 12.1428571428571429
66405n 15.5833333333333333
66617n 10.6
66835n 1.33333333333333333
66952n 13
67176n 2
67321n 6
67608n 1
67796n 2.5
67911n 3.6
68175n 1
68407n 4.66666666666666667
68507n 41.8095238095238095
68673n 46.7612554112554113
69119n 1
69270n 7.75
69417n 1
69589n 4.36363636363636364
69711n 3
69871n 1.33333333333333333
69995n 3.6
70122n 1
70192n 1
70362n 19.7142857142857143
70683n 16.5384615384615385
70950n 1
71120n 201.291208791208791
71557n 1
71682n 7
71900n 2
72076n 2
72183n 1
72450n 1
72647n 104.416666666666667
72841n 2.33333333333333333
73027n 32
73232n 1
73381n 1
73537n 1
73725n 1
73871n 1
74103n 1
74248n 1
74372n 17.5384615384615385
74597n 339
74803n 1
75024n 1
75201n 85.3333333333333333
75465n 36.3333333333333333
75710n 16.3333333333333333
75852n 1
75976n 1
76118n 8.14285714285714286
76329n 7
76445n 10.1428571428571429
76835n 29.5178571428571429
77023n 19.375
77160n 8
77304n 22
77550n 41.1666666666666667
77713n 11.9166666666666667
77984n 1
78237n 1
78383n 1
78561n 21
78774n 1
79020n 2
79171n 5
79483n 1
79640n 3
79890n 1
79997n 6
80152n 19.2333333333333333
80454n 4.33333333333333333
80599n 1.58333333333333333
80804n 38
81044n 26
81230n 1.66666666666666667
81522n 1
81735n 1
81849n 43.6095238095238095
82093n 23.6428571428571429
82395n 9.66666666666666667
82601n 2
82718n 21.8388278388278389
83024n 1
83258n 1
83443n 1
83620n 12.7333333333333333
83742n 6.66666666666666667
83959n 1
84128n 30
84362n 8.75
84583n 3.08333333333333333
84753n 1.75
84852n 1.33333333333333333
85019n 2
85128n 1
85242n 3
85326n 1
85561n 1
85715n 3
85994n 1.5
86178n 1.5
86344n 2
86465n 1
86692n 1
86821n 76.1825396825396826
87212n 1
87339n 24.6944444444444444
87564n 5.25
87824n 3
88112n 5.36111111111111111
88278n 1
88445n 4.25
88653n 1.25
88826n 71.1666666666666667
89197n 1
89295n 2.33333333333333333
89535n 2.66666666666666667
89667n 2.66666666666666667
89837n 8.5
90044n 1
90175n 2.33333333333333333
90293n 2.5
90446n 2.5
90568n 1.25
90672n 2
90828n 57.4214285714285715
91229n 1
91357n 14.25
91561n 29.3750000000000001
91740n 1
91856n 1
91978n 2
92150n 2
92299n 2
92510n 2
92662n 35.2333333333333333
92896n 1
92967n 136.076190476190476
93151n 1
93257n 23.4976190476190476
93603n 1
93717n 2.2
93905n 51.8095238095238095
94124n 3.5
94284n 1
94422n 2.66666666666666667
94523n 9.5
94753n 1
94876n 1.14285714285714286
95088n 2
95171n 6
95493n 1
95641n 1
95854n 20.6274509803921569
96005n 2.33333333333333333
96133n 11.2941176470588235
96304n 9.29411764705882354
96451n 1
96548n 25.7166666666666667
96802n 1
96952n 9.33333333333333333
97112n 3.6
97235n 150.81868490986138
97670n 4.5
97858n 1.66666666666666667
97965n 2.47619047619047619
98173n 9.44444444444444444
98318n 1
98514n 15.3932880844645551
98798n 3.4
98966n 86.0214285714285714
99398n 1.25
99560n 14
99688n 3
99809n 1
99951n 1.25
100054n 10.25
100205n 1
100338n 1
100529n 13.8
100714n 1
100814n 28.5833333333333333
101060n 2
101178n 1
101331n 1.5
101478n 1
101594n 1
101740n 1
101927n 11.6666666666666667
102112n 2
102233n 3
102398n 15.7638888888888889
102756n 1
102863n 3
103054n 1
103143n 1
103273n 2
103531n 1
103667n 1.59722222222222222
103812n 1.16666666666666667
103937n 1
104116n 1
104239n 1
104349n 1
104462n 1
104589n 177.107936507936508
104951n 4.7
105105n 2
105274n 3.33333333333333333
105390n 127.874603174603175
105827n 8.77777777777777777
106021n 7
106249n 1
106390n 4
106593n 2
106726n 74.2247474747474748
107166n 3
107331n 14.2777777777777778
107587n 2
107795n 4.75
107962n 13.4826839826839827
108098n 1
108303n 2
108417n 1
108671n 20.2261904761904762
108982n 28.7333333333333333
109284n 1
109419n 1
109562n 1
109873n 4
110106n 2
110255n 18
110564n 3.92857142857142857
110741n 1
110848n 8.5
111029n 8
111375n 1
111506n 1
111593n 2
111698n 1
111864n 5.5
112008n 74.2857142857142858
112333n 1.28571428571428571
112450n 2.25
112642n 54.5
112949n 4.25
113081n 3
113238n 2.5
113377n 4.19230769230769231
113600n 61.25
113800n 26.25
114079n 10.75
114338n 9.25
114540n 1.25
114772n 6.5
114964n 8.83333333333333333
115095n 94.6512605042016806
115388n 15
115577n 1
