1,segment001.wav,speech,talking,car,conversation,street,pedestrian,directions,gps
1,segment002.wav,speech,talking,stop,brakes,squeak,bus,brake,station,money,passengers
1,segment003.wav,motor,car,cars,traffic,road,announcement,beep,horn,whistle
1,segment004.wav,motor,noise,cars,traffic,road,engine,motorcycle,lawnmower
1,segment005.wav,motor,machine,car,traffic,road,engine,motorcycle,voices,clunker
1,segment006.wav,speech,motor,machine,talking,motorcycle,voices,someone,selling,something,city,vroom
1,segment007.wav,motor,machine,car,cars,traffic,road,engine,truck,motorcycle,revving
1,segment008.wav,motor,machine,car,cars,traffic,road,street,driving,highway
1,segment009.wav,car,noise,cars,traffic,road,bus,large,vehicles
1,segment010.wav,motor,car,noise,cars,traffic,road,wind,outside,ambient,street,crossing,corner
1,segment011.wav,motor,cars,traffic,road,airplane,people,airport,random,pedestrians
1,segment012.wav,speech,talking,traffic,pa,announcement,train,light,rail,minutes,eastbound,voice,female,station,platform,five
1,segment013.wav,speech,motor,talking,car,noise,cars,traffic,road,pa,announcement,train,spanish,voice,automated,direction,woman,latin,highway,ocean
1,segment014.wav,machine,car,cars,traffic,road,drive,highway,aircraft,asphalt,freeway
1,segment015.wav,motor,noise,cars,traffic,road,nothing,vehicles
1,segment016.wav,machine,noise,metal,clicking,filing,scratching
1,segment017.wav,motor,machine,car,traffic,road,engine,bus,motorcycle,revving,accelerating,passing,speed
1,segment018.wav,noise,cars,insect,beep,train,bell,horn,light,rail,chirping,water,bug,cricket,passing,beeping,metro,outdoors,crickets,driving
1,segment019.wav,machine,music,car,stereo,noise,rhythm,loud,conversation,passing,busy,filtered,rapping,area,blues,hip-hop
1,segment020.wav,music,car,stereo,noise,band,singing,distant,beat,rap,ipod,leakage,headphones,teenagers
1,segment021.wav,speech,pa,announcement,train,light,rail,female,people,open,space,metro,valley,announcements
1,segment022.wav,speech,talking,pa,announcement,spanish,bus
1,segment023.wav,speech,talking,pa,announcement,voice,woman,television,recorded,intercom
1,segment024.wav,speech,talking,pa,announcement,light,rail,spanish,bus,message,metro,city,valley,latin,tourists
1,segment025.wav,motor,machine,car,noise,traffic,road,engine,light,stop,motorcycle,revving,automobiles,bike,motorbike,racetrack,surface,streets
1,segment026.wav,speech,talking,pa,announcement,train,light,rail,bus,voice,station,waiting,automated,direction,announcer,directions,instructions,rules,policy,warning
1,segment027.wav,cough,human,coughing
1,segment028.wav,car,traffic,road,beep,train,bell,horn,light,rail
1,segment029.wav,machine,traffic,road,beep,train,horn,light,rail,wind,bus,public,transportation,metro,intersection
1,segment030.wav,machine,train,bell,tracks,light,rail,brakes,stopping,transportation,passing,beeping,alert,beeps
1,segment031.wav,machine,train,track,light,rail,stop,brakes,airplane,stopping,landing
1,segment032.wav,car,noise,traffic,beep,door,ding,hand,labeler,alarm,chime
1,segment033.wav,machine,car,beep,train,tracks,light,rail,stop,brakes,stopping,metallic,tram
1,segment034.wav,speech,talking,road,radio,conversation,people,waiting
1,segment035.wav,machine,traffic,metal,drop,clang,light,rail,ding,bus,stick,something,clank,activating,slot,ticket,distant,background,click,ting
1,segment036.wav,car,brakes,squeal,break,brake,dog,bark,skid
1,segment037.wav,motor,car,noise,cars,traffic,road,engine,truck,revving,voices,speed,semi
1,segment038.wav,noise,traffic,road,people,urban,waiting,busy,empty,no,distant
1,segment039.wav,car,cars,traffic,beep,train,bell,horn,light,rail,honking
1,segment040.wav,machine,beep,train,horn,track,light,rail,stop,brakes,stopping,brake,clanging,braking,intersection,ting
1,segment041.wav,speech,talking,noise,voices,restaurant,club,party
1,segment042.wav,speech,talking,crowd,voices,female,male,restaurant,girls,apology
1,segment043.wav,speech,talking,crowd,laugh,conversation,voice,people,waiting,area,crowded,woman
1,segment044.wav,speech,talking,beep,door,closing,ding,girl,people,elevator,doorbell,tone,bye
1,segment045.wav,speech,talking,crowd,laugh,laughing,people,laughter,men,woman,chatting,party
1,segment046.wav,speech,crowd,cheer,asu,outside,street,cheering,chanting,men,women,strong,quick,scene,protest,demonstration,small
1,segment047.wav,speech,talking,crowd,voices,outside,selling
1,segment048.wav,speech,talking,crowd,laugh,voices,crowded,laughter,ordering,cupcake,room
1,segment049.wav,speech,talking,crowd,football,conversation,voice,people,man,directions,section,seating
1,segment050.wav,cheer,yell,person,female,cheering,chant,picnic,weird
1,segment051.wav,speech,talking,crowd,shout,yell,group,meeting,youth,hailing,appointment,event,friends
1,segment052.wav,speech,talking,pa,announcement,beep,train,horn,light,rail,stop,bus,voice,female,going,home,long,lines,germs,background,TV
1,segment053.wav,speech,talking,crowd,announcement,beep,train,light,rail,leaving,arriving,station,announcer,subways,speaker,boarding
1,segment054.wav,motor,crowd,cheer,yell,bus,ambient,cheering,background,children
1,segment055.wav,music,traffic,crowd,cheer,whistle,sports,football,people,cheering,whistles,event
1,segment056.wav,noise,traffic,crowd,cheer,sports,football,stadium,touchdown
1,segment057.wav,crowd,cheer,explosion,fireworks,stadium,outside,crackling,cheering,applause,ballpark,boom,cheers,excitement
1,segment058.wav,crowd,explosion,fireworks,loud,rain,street,thunder,cheering,game,sport,screams,event
1,segment059.wav,crowd,cheer,whistle,sports,football,stadium,voices,cheering,shouting,unison,whistling,event
1,segment060.wav,talking,crowd,whistle,stadium,walking,people,station,bar,busy,sidewalk,place,chatting
1,segment061.wav,talking,crowd,cheer,sports,football,voices,street,waiting,large,game,theater,scene,protest,demonstration
1,segment062.wav,speech,talking,noise,crowd,yell,voices,shouting,fair
1,segment063.wav,noise,crowd,cheer,sports,football,stadium,ambient,cheering,game,general
1,segment064.wav,machine,crowd,cheer,whistle,sports,football,people,cheering,large,close,shouting,gears
1,segment065.wav,noise,crowd,cheer,sports,football,stadium,multitude,bar,cheering,rising
1,segment066.wav,crowd,cheer,sports,football,stadium,yelling,cheering,ballgame,baseball
1,segment067.wav,crowd,cheer,sports,football,asu,stadium,lets,go,devils,chants,pulsing
1,segment068.wav,speech,talking,crowd,sports,voices,selling,approaching,tickets,event,scalpers,buy
1,segment069.wav,crowd,shout,yell,loud,people,someone,street,yelling,restaurant,group,exclamation,stands
